"","CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Monthly_Avg_PURCHASES","Monthly_CASH_ADVANCE","LIMIT_USAGE","MIN_PAYMENTS_RATIO"
"6587","C16767",1667.852,0.9,0,0,0,5133.373,0,0,0,0.6,13,0,3000,2822.457,471.8851,0.125,10,NA,855.5622,0.5559506,5.981239
"6588","C16768",2933.578,1,4562.57,3729.83,832.74,0,1,0.75,0.916667,0,0,88,4000,4237.36,1026.203,0,12,380.2142,NA,0.7333944,4.129161
"6589","C16769",42.28621,1,480.37,0,480.37,0,1,0,1,0,0,41,6000,326.0593,162.785,0.833333,12,40.03083,NA,0.007047701,2.003005
"6590","C16770",1125.698,1,0,0,0,504.0698,0,0,0,0.5,8,0,1200,599.2338,625.0247,0,12,NA,84.01163,0.9380813,0.9587362
"6591","C16771",25.9989,0.111111,0,0,0,466.3878,0,0,0,0.111111,1,0,4000,0,NA,0,9,NA,466.3882,0.006499725,NA
"6592","C16772",1794.532,1,0,0,0,1050.199,0,0,0,0.166667,5,0,2500,2562.511,527.2592,0.083333,12,NA,525.0987,0.7178126,4.860059
"6593","C16773",207.0994,1,1764,0,1764,0,1,0,1,0,0,12,400,1667.798,2090.379,0.545455,12,147,NA,0.5177486,0.7978447
"6594","C16774",875.103,1,0,0,0,2988.062,0,0,0,0.333333,12,0,2000,2168.617,195.6622,0.4,12,NA,747.0164,0.4375515,11.08348
"6595","C16775",69.03673,0.363636,760.79,760.79,0,0,0.166667,0.166667,0,0,0,2,7000,187.4524,69.82636,0,12,380.3942,NA,0.00986239,2.68455
"6596","C16776",917.5318,1,0,0,0,1273.778,0,0,0,0.083333,1,0,1600,1498.695,331.4931,0.083333,12,NA,1273.784,0.5734574,4.521045
"6597","C16777",1969.648,1,0,0,0,1973.844,0,0,0,0.333333,5,0,2000,2209.452,669.7866,0,12,NA,493.4615,0.9848238,3.298741
"6598","C16778",25.72535,0.363636,150.48,0,150.48,0,0.25,0,0.25,0,0,3,2500,558.5239,200.78,0,12,50.16,NA,0.01029014,2.781771
"6599","C16779",5091.643,1,0,0,0,2302.86,0,0,0,0.5,10,0,6000,1315.487,1815.958,0,12,NA,383.81,0.8486072,0.7244041
"6600","C16780",2433.487,1,0,0,0,348.2967,0,0,0,0.272727,6,0,2500,527.172,1097.373,0,11,NA,116.099,0.9733948,0.4803947
"6601","C16781",8465.296,1,1066.91,817.43,249.48,1870.467,1,0.166667,0.916667,0.083333,1,23,17150,1742.776,2037.922,0,12,88.90917,1870.475,0.4936033,0.8551729
"6602","C16782",4616.992,1,0,0,0,2810.591,0,0,0,0.083333,8,0,5000,584.4138,11203.96,0,12,NA,2810.602,0.9233983,0.05216135
"6603","C16784",1452.616,1,522.29,45.65,476.64,0,1,0.083333,1,0,0,13,1500,851.3384,1081.224,0,12,43.52417,NA,0.9684108,0.7873839
"6604","C16785",3681.032,1,1922.39,1376.54,545.85,0,0.583333,0.583333,0.333333,0,0,29,10000,873.635,1032.719,0,12,274.6273,NA,0.3681032,0.8459563
"6605","C16786",1166.337,1,0,0,0,182.2299,0,0,0,0.5,7,0,1200,381.3311,328.1588,0,12,NA,30.37166,0.9719475,1.162032
"6606","C16787",38.34251,0.454545,134.28,134.28,0,0,0.083333,0.083333,0,0,0,3,6000,361.8095,73.63334,0.181818,12,134.2805,NA,0.006390418,4.913664
"6607","C16789",765.6651,1,0,0,0,924.628,0,0,0,0.083333,1,0,3000,703.7729,249.2988,0,12,NA,924.6317,0.2552217,2.823009
"6608","C16790",905.7714,1,116.15,36.15,80,0,0.166667,0.083333,0.166667,0,0,3,1000,267.661,199.1894,0,12,58.07488,NA,0.9057714,1.343752
"6609","C16791",540.1579,1,181.5,0,181.5,0,0.833333,0,0.833333,0,0,11,500,246.8397,669.2924,0,12,18.15001,NA,1.080316,0.368807
"6610","C16792",1356.05,1,65.82,39.9,25.92,0,1,0.166667,1,0,0,14,4000,493.7293,390.0376,0,12,5.485,NA,0.3390126,1.26585
"6611","C16793",779.4319,1,721.78,223.53,498.25,152.5119,1,0.166667,0.916667,0.083333,2,48,1500,796.6463,211.4873,0,12,60.14833,152.5125,0.5196212,3.766875
"6612","C16794",106.7528,0.727273,865.27,637.89,227.38,0,0.583333,0.583333,0.5,0,0,25,2000,1229.49,139.9894,0.111111,12,123.6101,NA,0.05337642,8.782735
"6613","C16795",1029.853,0.833333,727.51,727.51,0,1287.045,0.333333,0.333333,0,0.666667,5,2,2500,86.72398,232.7608,0,6,363.7554,321.761,0.4119413,0.3725884
"6614","C16796",313.8023,1,1146.37,792.1,354.27,1429.34,0.583333,0.416667,0.416667,0.333333,8,22,2000,2736.93,156.0205,0.181818,12,163.7672,357.3354,0.1569011,17.54212
"6615","C16797",2743.221,1,0,0,0,776.0129,0,0,0,0.166667,2,0,3000,668.207,934.3083,0,12,NA,388.0057,0.9144072,0.715189
"6616","C16798",1100.506,1,220,220,0,0,0.166667,0.166667,0,0,0,2,1200,344.8564,623.7349,0,12,109.9998,NA,0.9170881,0.5528894
"6617","C16799",335.9548,1,2178.13,1215.01,963.12,0,1,0.166667,1,0,0,35,6000,2320.553,267.8409,0.181818,12,181.5108,NA,0.05599247,8.663924
"6618","C16800",31.5523,1,190.26,0,190.26,0,1,0,0.833333,0,0,6,1500,113.7041,88.80683,0.5,6,31.71,NA,0.02103486,1.280354
"6619","C16801",1441.591,1,222.44,0,222.44,0,0.666667,0,0.666667,0,0,8,1500,622.5743,828.477,0,12,27.80499,NA,0.9610607,0.7514685
"6620","C16802",1594.727,0.818182,0,0,0,266.9975,0,0,0,0.083333,1,0,3000,662.2081,474.6063,0,12,NA,266.9985,0.5315757,1.395279
"6621","C16803",3771.944,1,786.92,299.21,487.71,960.9999,0.333333,0.083333,0.25,0.083333,2,11,4500,1857.229,1430.199,0,12,196.7302,961.0037,0.8382098,1.298581
"6622","C16804",2382.495,1,0,0,0,2795.907,0,0,0,0.083333,2,0,3000,434.1642,1107.009,0,12,NA,2795.919,0.7941648,0.3921957
"6623","C16805",331.5548,1,146.22,146.22,0,2819.324,0.5,0.5,0,0.916667,20,6,3000,4647.91,1611.762,0.916667,12,24.37,256.3021,0.1105183,2.883744
"6624","C16806",3345.311,1,767.13,20,747.13,0,1,0.083333,1,0,0,70,3000,976.9169,26873.52,0,12,63.9275,NA,1.115104,0.0363524
"6625","C16807",4338.559,1,5677.76,1640.55,4037.21,0,1,0.083333,1,0,0,34,5500,1897.438,1479.16,0,12,473.1467,NA,0.7888289,1.282781
"6626","C16808",37.61888,1,952.8,0,952.8,0,1,0,1,0,0,12,2000,938.3762,165.2911,0.916667,12,79.4,NA,0.01880944,5.677112
"6627","C16809",1670.919,1,1543.83,1406.33,137.5,899.3266,1,1,0.25,0.083333,2,32,7000,757.4093,370.3919,0,12,128.6525,899.3302,0.2387027,2.044886
"6628","C16810",1465.997,1,2498.92,222.99,2275.93,0,1,0.166667,1,0,0,36,3500,676.4524,421.8403,0,12,208.2433,NA,0.4188562,1.603575
"6629","C16811",2079.824,1,1021.9,1021.9,0,812.5594,0.25,0.25,0,0.333333,4,7,3000,570.96,599.2438,0,12,340.6333,203.14,0.6932746,0.9528008
"6630","C16812",16259.45,1,5024.68,3582.45,1442.23,328.6983,1,0.833333,1,0.083333,2,143,18000,4987.235,5137.505,0,12,418.7233,328.6996,0.9033027,0.9707505
"6631","C16813",8.111284,0.545455,122.58,0,122.58,0,0.5,0,0.416667,0,0,6,3400,206.9037,166.8879,0.8,12,20.43,NA,0.002385672,1.239776
"6632","C16814",2590.47,1,459.12,422,37.12,0,0.333333,0.333333,0.083333,0,0,11,2900,584.7071,1369.991,0,12,114.7801,NA,0.8932654,0.4267962
"6633","C16815",57.49102,1,785.96,383.84,402.12,0,1,1,1,0,0,27,3500,684.8538,164.1452,1,12,65.49667,NA,0.01642601,4.172244
"6634","C16816",1209.614,1,874.68,0,874.68,7663.906,0.666667,0,0.666667,0.25,5,8,3500,8261.897,298.2034,0.818182,12,109.3349,2554.635,0.3456039,27.70557
"6635","C16817",173.3311,1,1301.44,916.8,384.64,0,0.916667,0.583333,0.75,0,0,25,4000,954.9895,185.6153,0.3,12,118.3127,NA,0.04333278,5.144993
"6636","C16818",4972.109,1,2072.57,45.65,2026.92,0,1,0.083333,1,0,0,37,4500,1497.318,29019.8,0,12,172.7142,NA,1.104913,0.05159642
"6637","C16819",19.31207,1,334.8,0,334.8,0,1,0,1,0,0,12,5000,499.3393,69.33477,0.166667,12,27.9,NA,0.003862413,7.20186
"6638","C16820",23.85287,0.363636,123.75,123.75,0,0,0.083333,0.083333,0,0,0,1,2500,339.5256,160.838,0.333333,12,123.7505,NA,0.009541148,2.110978
"6639","C16821",3043.796,1,1410.95,1270.97,139.98,1345.523,0.666667,0.416667,0.416667,0.25,4,13,11500,834.2267,659.9205,0,12,176.3687,448.5077,0.264678,1.264132
"6640","C16822",539.5815,0.818182,0,0,0,2296.861,0,0,0,0.166667,2,0,1200,2443.777,258.856,0.125,12,NA,1148.428,0.4496513,9.440683
"6641","C16823",348.3422,0.909091,11878.25,7958.96,3919.29,0,1,1,0.416667,0,0,103,6000,11845.84,156.6836,0.6,12,989.8542,NA,0.05805703,75.6036
"6642","C16824",1635.964,1,0,0,0,158.9195,0,0,0,0.333333,6,0,1700,464.8913,488.4889,0,12,NA,39.7299,0.9623321,0.9516927
"6643","C16825",1083.379,1,9.9,0,9.9,0,0.142857,0,0.142857,0,0,1,1900,186.9239,7243.733,0,7,9.90001,NA,0.5701996,0.0258049
"6644","C16826",972.9581,1,100,100,0,37.47029,0.083333,0.083333,0,0.166667,2,1,1000,318.2265,577.9275,0,12,100.0004,18.73511,0.9729581,0.5506339
"6645","C16827",1121.159,1,202.2,120,82.2,79.03789,0.333333,0.083333,0.25,0.083333,1,5,1200,380.4023,542.0414,0,12,50.55005,79.0382,0.9342988,0.7017956
"6646","C16828",1597.911,1,0,0,0,162.9197,0,0,0,0.25,3,0,1800,548.4208,416.9563,0,12,NA,54.30658,0.8877286,1.315296
"6647","C16829",1695.995,1,478.99,478.99,0,855.6465,0.583333,0.583333,0,0.25,3,8,2000,2546.457,758.2816,0.083333,12,68.42718,285.2155,0.8479973,3.358195
"6648","C16831",2521.095,1,2326.16,875.37,1450.79,0,1,0.75,1,0,0,83,3000,3983.239,964.1011,0,12,193.8467,NA,0.840365,4.131557
"6649","C16832",109.6975,1,1530.37,1530.37,0,0,1,1,0,0,0,12,1200,1681.146,125.221,0.111111,12,127.5308,NA,0.09141461,13.42543
"6650","C16833",631.8587,0.545455,75.25,0,75.25,0,0.333333,0,0.333333,0,0,5,1200,1458.644,230.6656,0,12,18.81252,NA,0.5265489,6.323633
"6651","C16834",98.25257,1,1021.24,0,1021.24,0,1,0,1,0,0,88,3000,1080.276,185.9489,0.5,12,85.10333,NA,0.03275086,5.809531
"6652","C16835",3347.23,1,480,0,480,1760.146,0.833333,0,0.75,0.166667,3,10,3500,1265.607,719.8702,0,12,48.00002,880.0712,0.9563514,1.758104
"6653","C16836",173.2317,0.181818,1555.85,1555.85,0,0,0.083333,0.083333,0,0,0,2,1500,8494.567,1157.993,0,12,1555.856,NA,0.1154878,7.335595
"6654","C16837",6280.767,1,0,0,0,3385.339,0,0,0,0.25,9,0,10500,1782.281,1685.722,0,12,NA,1128.446,0.5981683,1.057281
"6655","C16838",1299.555,1,0,0,0,3955.561,0,0,0,0.5,11,0,2500,2084.109,267.7744,0.166667,8,NA,988.8901,0.5198218,7.783079
"6656","C16839",10.2882,0.363636,324,0,324,0,0.75,0,0.75,0,0,9,1500,555.1192,57.74114,0,12,36,NA,0.006858803,9.61393
"6657","C16840",23.08339,0.454545,447.96,0,447.96,0,1,0,1,0,0,18,1500,287.0493,42.05803,0.083333,12,37.33,NA,0.01538893,6.825078
"6658","C16841",553.2533,0.636364,0,0,0,975.662,0,0,0,0.25,4,0,1800,1098.759,113.9435,0,12,NA,325.2207,0.307363,9.643015
"6659","C16842",52.51182,0.818182,0,0,0,682.1641,0,0,0,0.166667,3,0,3000,1011.12,155.3131,0.142857,12,NA,341.0814,0.01750394,6.510204
"6660","C16843",63.52409,1,145.7,145.7,0,493.1237,0.090909,0.090909,0,0.090909,1,2,1500,607.5467,76.75032,0,11,145.7001,493.1242,0.04234939,7.915884
"6661","C16844",1608.163,1,1130.6,1130.6,0,682.5259,1,1,0,0.166667,4,19,2500,1152.86,996.5735,0,12,94.21667,341.2623,0.6432653,1.156823
"6662","C16845",51.58119,1,384.89,120,264.89,0,0.666667,0.083333,0.583333,0,0,10,6000,213.5157,156.43,0.222222,12,48.11123,NA,0.008596865,1.364928
"6663","C16847",160.4925,1,897.45,897.45,0,0,0.666667,0.666667,0,0,0,13,1200,606.996,56.91892,0,6,224.3624,NA,0.1337438,10.66422
"6664","C16849",915.8578,1,275.41,275.41,0,0,0.142857,0.142857,0,0,0,1,1200,1268.395,181.6549,0.142857,7,275.4103,NA,0.7632148,6.982443
"6665","C16850",32.80726,0.727273,304,0,304,0,0.666667,0,0.583333,0,0,8,3000,364.3167,165.4702,0.428571,12,37.99998,NA,0.01093575,2.201706
"6666","C16851",2.322666,0.181818,51,0,51,0,0.166667,0,0.083333,0,0,2,2900,0,NA,0,12,25.49995,NA,0.0008009193,NA
"6667","C16852",2033.513,1,2274.46,1350.45,924.01,0,1,0.166667,1,0,0,48,6000,1080.054,506.3394,0,12,189.5383,NA,0.3389189,2.133063
"6668","C16854",2325.373,1,0,0,0,327.6622,0,0,0,0.583333,10,0,2500,679.5254,718.0628,0,12,NA,46.80892,0.9301493,0.9463314
"6669","C16855",20.50205,0.818182,53.36,0,53.36,0,0.25,0,0.166667,0,0,3,2500,88.89791,144.5127,0,12,17.78667,NA,0.008200818,0.6151564
"6670","C16856",1991.278,1,56.7,56.7,0,1159.174,0.083333,0.083333,0,0.25,6,1,3000,534.7182,623.6213,0,12,56.70023,386.3913,0.6637592,0.8574406
"6671","C16857",5487.071,1,2435.09,518.05,1917.04,3052.711,0.916667,0.083333,0.916667,0.333333,4,25,7500,1298.306,1309.042,0,12,221.3717,763.1784,0.7316095,0.9917988
"6672","C16858",1016.713,1,0,0,0,128.8293,0,0,0,0.083333,2,0,4000,430.1366,331.8683,0,12,NA,128.8298,0.2541782,1.296106
"6673","C16859",76.09602,0.909091,71.22,0,71.22,0,0.25,0,0.25,0,0,3,1500,216.0591,159.4789,0,12,23.74,NA,0.05073068,1.354782
"6674","C16860",44.35082,0.454545,1144.35,1077.45,66.9,0,0.416667,0.416667,0.166667,0,0,26,500,1618.479,135.4403,1,12,228.8698,NA,0.08870163,11.94976
"6675","C16861",1690.244,1,0,0,0,272.6771,0,0,0,0.083333,1,0,3000,547.6878,439.2516,0,12,NA,272.6782,0.5634148,1.246866
"6676","C16862",1438.96,1,242.01,122.01,120,36.8877,0.416667,0.083333,0.333333,0.083333,1,6,1500,318.5212,432.8764,0,12,48.40196,36.88785,0.9593066,0.7358248
"6677","C16863",1508.133,0.75,0,0,0,2418.319,0,0,0,0.375,11,0,2500,379.8475,444.1603,0,8,NA,806.1064,0.6032532,0.8552037
"6678","C16864",1655.668,1,281.3,111.3,170,531.5721,0.5,0.25,0.25,0.25,4,7,2000,356.4369,660.4618,0,12,46.88333,177.1907,0.827834,0.5396784
"6679","C16865",1654.795,0.909091,2530.48,1219.22,1311.26,881.0455,0.75,0.5,0.666667,0.25,4,48,2500,1294.563,1506.699,0,12,281.1644,293.6818,0.6619181,0.8592048
"6680","C16866",3381.942,1,0,0,0,2018.856,0,0,0,0.5,18,0,4500,963.1068,908.8497,0,12,NA,336.4759,0.7515427,1.059699
"6681","C16867",5.116471,0.363636,50.2,50.2,0,0,0.166667,0.166667,0,0,0,2,1000,200.9633,109.1821,0.333333,12,25.09995,NA,0.005116471,1.840626
"6682","C16868",5211.798,1,169.67,169.67,0,5607.283,0.083333,0.083333,0,0.083333,1,1,6000,6080.458,1851.182,0,12,169.6707,5607.305,0.8686329,3.284634
"6683","C16869",4487.993,1,1654.94,464.5,1190.44,2132.805,1,0.416667,1,0.666667,17,51,7500,1570.05,1443.708,0,12,137.9117,266.6005,0.5983991,1.087513
"6684","C16870",300.8191,1,0,0,0,1983.898,0,0,0,0.5,13,0,3000,319.7168,168.706,0,12,NA,330.6497,0.100273,1.895112
"6685","C16871",14.07455,1,39,0,39,0,0.166667,0,0.166667,0,0,2,1500,98.94709,74.14788,0,12,19.49996,NA,0.009383032,1.334456
"6686","C16872",544.3141,1,111.8,111.8,0,912.8146,0.083333,0.083333,0,0.166667,3,1,1200,135.416,183.9453,0,12,111.8004,456.4064,0.4535951,0.7361751
"6687","C16873",2716.487,1,3362.94,1560,1802.94,0,1,0.75,1,0,0,104,8500,2369.634,603.2121,0,12,280.245,NA,0.3195867,3.92836
"6688","C16874",1243.251,1,1680,0,1680,0,1,0,1,0,0,12,4500,1105.143,361.8808,0,12,140,NA,0.276278,3.053887
"6689","C16875",1452.221,1,1500,0,1500,0,1,0,1,0,0,12,4500,3686.798,2751.135,0,12,125,NA,0.3227158,1.340101
"6690","C16876",512.0113,1,3837.1,1564.32,2272.78,0,1,0.416667,1,0,0,28,6000,3827.94,197.4657,0.416667,12,319.7583,NA,0.08533521,19.38534
"6691","C16877",364.3913,0.272727,0,0,0,1658.425,0,0,0,0.090909,1,0,1800,0,NA,0,11,NA,1658.427,0.2024396,NA
"6692","C16878",1088.937,1,724.98,91.93,633.05,0,1,0.083333,1,0,0,20,1000,902.6126,1454.523,0,12,60.415,NA,1.088937,0.6205555
"6693","C16880",412.3855,1,0,0,0,125.631,0,0,0,0.083333,2,0,1500,1543.559,136.3869,0.083333,12,NA,125.6315,0.2749237,11.31751
"6694","C16881",1474.991,0.818182,4469.59,2836.63,1632.96,0,1,0.666667,1,0,0,67,4000,4337.964,770.352,0,12,372.4658,NA,0.3687477,5.631145
"6695","C16882",28.48612,0.454545,130.26,0,130.26,0,0.5,0,0.5,0,0,10,2500,325.9663,146.6045,0,12,21.71,NA,0.01139445,2.223439
"6696","C16883",2182.907,1,0,0,0,210.6015,0,0,0,0.083333,1,0,2500,586.8001,813.6339,0,12,NA,210.6023,0.873163,0.721209
"6697","C16884",812.8399,0.875,1160.09,932.09,228,3129.703,0.875,0.375,0.5,0.875,8,13,2000,4900.524,197.8947,0.2,8,165.7271,447.1005,0.4064199,24.76329
"6698","C16885",823.0035,1,432,0,432,0,1,0,1,0,0,12,1500,212.3265,316.81,0,12,36,NA,0.548669,0.6702016
"6699","C16886",40.64068,1,441.23,0,441.23,0,0.916667,0,0.833333,0,0,17,5000,379.0126,149.2944,0.5,12,40.1118,NA,0.008128136,2.538693
"6700","C16887",104.9631,1,35.74,0,35.74,0,0.166667,0,0.166667,0,0,2,1500,71.58899,178.3062,0,12,17.86996,NA,0.06997538,0.4014947
"6701","C16888",605.7445,1,119,119,0,0,0.083333,0.083333,0,0,0,1,1800,253.0572,445.5581,0,12,119.0005,NA,0.3365247,0.5679556
"6702","C16889",777.8535,0.666667,0,0,0,1820.143,0,0,0,0.5,8,0,2000,89.74151,173.2762,0,6,NA,606.7145,0.3889267,0.5179102
"6703","C16890",1696.465,1,219.07,219.07,0,1237.454,0.333333,0.333333,0,0.583333,19,6,1800,1251.496,976.102,0,12,54.76755,176.7792,0.9424808,1.282137
"6704","C16891",65.70189,0.727273,528.06,128.06,400,0,0.5,0.083333,0.333333,0,0,6,1800,509.5876,133.0082,0.454545,12,88.01,NA,0.03650105,3.83125
"6705","C16892",4364.383,1,3214.19,297,2917.19,1105.739,1,0.083333,1,0.166667,4,42,4000,2611.596,7466.354,0,12,267.8492,552.8683,1.091096,0.349782
"6706","C16893",6.793588,0.363636,2634.37,1773.4,860.97,0,0.333333,0.333333,0.333333,0,0,24,4000,4144.707,49.64727,0,12,658.5932,NA,0.001698397,83.48309
"6707","C16894",63.0471,1,766.56,175,591.56,0,0.833333,0.083333,0.666667,0,0,11,2900,777.8902,153.0583,0.8,12,76.65603,NA,0.02174038,5.082312
"6708","C16895",3895.677,1,144.77,79.99,64.78,6492.291,0.333333,0.083333,0.166667,0.833333,27,4,10000,5709.896,886.3223,0,12,36.19254,649.2294,0.3895677,6.442234
"6709","C16896",1477.961,1,349.25,0,349.25,0,0.916667,0,0.833333,0,0,11,1500,528.6157,500.3392,0,12,31.74999,NA,0.9853073,1.056515
"6710","C16897",900.2412,1,1674.32,1200.7,473.62,0,1,0.8,0.9,0,0,69,1500,66.61031,526.8739,0,10,167.432,NA,0.6001608,0.1264255
"6711","C16898",234.1695,0.727273,819.15,774.15,45,0,0.25,0.166667,0.083333,0,0,6,5000,1077.23,179.9631,0,12,273.05,NA,0.04683391,5.98584
"6712","C16899",31.74416,0.272727,465.5,0,513,0,0.25,0,0.166667,0,0,6,2500,767.4626,70.68518,0,12,155.1667,NA,0.01269766,10.85747
"6713","C16900",701.0173,1,19.96,19.96,0,153.5978,0.083333,0.083333,0,0.25,3,1,3500,218.8515,332.8992,0,12,19.96008,51.19926,0.2002906,0.6574106
"6714","C16901",3560.978,1,3129.67,2229.42,900.25,283.6968,1,0.333333,1,0.166667,2,39,5000,854.4463,956.1669,0,12,260.8058,141.8481,0.7121956,0.8936163
"6715","C16902",292.8881,0.777778,426,0,426,2047.304,0.333333,0,0.222222,0.444444,5,3,2500,2212.216,101.2957,0.4,9,142.0001,511.8265,0.1171552,21.83919
"6716","C16903",37.7594,1,398.64,0,398.64,0,1,0,1,0,0,12,2500,429.5947,186.268,1,12,33.22,NA,0.01510376,2.306325
"6717","C16904",5699.476,1,0,0,0,1423.44,0,0,0,0.333333,7,0,6000,1422.889,1925.341,0,12,NA,355.8604,0.9499126,0.7390321
"6718","C16905",61.0801,1,729.6,0,729.6,0,1,0,1,0,0,22,2500,733.0447,174.4649,0.833333,12,60.8,NA,0.02443204,4.201674
"6719","C16906",2989.558,1,0,0,0,4172.786,0,0,0,0.583333,15,0,6000,894.9367,1083.032,0,12,NA,596.1126,0.4982597,0.8263252
"6720","C16907",29.36037,0.545455,520.3,424.5,95.8,0,0.5,0.083333,0.333333,0,0,6,4000,381.2253,100.3217,0.181818,12,86.71667,NA,0.007340092,3.800028
"6721","C16908",1396.414,1,312.66,204,108.66,280.9253,0.25,0.166667,0.083333,0.333333,8,6,1800,594.1591,501.1928,0,12,104.22,70.23138,0.7757854,1.18549
"6722","C16909",82.9029,0.727273,430.43,0,430.43,0,0.5,0,0.416667,0,0,10,2500,315.075,87.825,0.083333,12,71.73833,NA,0.03316116,3.587532
"6723","C16910",736.7367,1,1171.5,1003.54,167.96,0,0.75,0.75,0.333333,0,0,26,4000,2092.544,200.5979,0,12,130.1667,NA,0.1841842,10.43153
"6724","C16911",179.3572,1,497.15,497.15,0,0,0.416667,0.416667,0,0,0,6,1200,291.1212,180.0931,0,12,99.42992,NA,0.1494643,1.616504
"6725","C16912",55.03957,1,571.52,0,571.52,0,1,0,1,0,0,44,3000,596.549,176.7774,1,12,47.62667,NA,0.01834652,3.374577
"6726","C16913",2.611795,0.142857,43.08,43.08,0,0,0.142857,0.142857,0,0,0,2,300,143.824,48.67915,0,7,43.08004,NA,0.008705983,2.954529
"6727","C16914",2303.266,1,740.73,324.88,415.85,3521.639,0.583333,0.25,0.333333,0.75,14,9,5000,3241.098,701.1989,0,12,105.8186,391.2932,0.4606532,4.622224
"6728","C16915",1778.036,1,449,449,0,0,0.416667,0.416667,0,0,0,7,3500,429.5386,690.3555,0,12,89.79993,NA,0.5080102,0.6221991
"6729","C16916",1806.558,1,235.9,47,188.9,1292.929,0.833333,0.083333,0.75,0.416667,12,11,2000,746.9868,459.8743,0,12,23.59001,258.5856,0.9032789,1.624328
"6730","C16917",895.3083,1,0,0,0,59.22632,0,0,0,0.166667,2,0,1000,304.9321,272.5386,0,12,NA,29.6131,0.8953083,1.118858
"6731","C16918",80.60799,1,1638.3,0,1638.3,0,1,0,1,0,0,35,6000,1589.708,67.93978,0.2,12,136.525,NA,0.01343466,23.39878
"6732","C16919",92.26126,0.272727,666.68,0,666.68,0,0.333333,0,0.333333,0,0,4,900,2510.559,259.1412,0,12,166.6702,NA,0.1025125,9.687995
"6733","C16920",1647.86,1,1510,0,1510,2993.136,0.833333,0,0.833333,0.166667,3,11,3500,3927.023,1464.024,0.083333,12,151.0001,1496.565,0.4708173,2.682349
"6734","C16921",1188.651,1,822.96,156,666.96,0,0.5,0.166667,0.416667,0,0,18,1200,801.2556,686.6347,0,12,137.16,NA,0.9905429,1.166931
"6735","C16922",1060.274,1,404.24,404.24,0,0,0.083333,0.083333,0,0,0,1,1500,1024.733,2707.522,0,12,404.2416,NA,0.7068496,0.3784765
"6736","C16923",92.87662,1,922.74,0,922.74,0,1,0,1,0,0,69,3000,897.0507,176.2186,1,12,76.895,NA,0.03095887,5.090556
"6737","C16924",1586.128,1,185,185,0,412.3063,0.083333,0.083333,0,0.25,3,2,2500,547.767,389.2202,0,12,185.0007,137.4354,0.6344513,1.407345
"6738","C16925",974.1305,1,482.8,322.98,159.82,0,1,0.25,1,0,0,17,4500,567.6801,380.887,0,12,40.23333,NA,0.2164734,1.490416
"6739","C16926",2465.684,1,467.7,467.7,0,934.7108,0.416667,0.416667,0,0.083333,1,13,3000,784.2348,958.8382,0,12,93.53993,934.7145,0.8218948,0.817901
"6740","C16927",1038.465,1,264.8,0,264.8,0,0.416667,0,0.333333,0,0,5,1000,418.8124,773.5349,0,12,52.95996,NA,1.038465,0.5414265
"6741","C16928",98.03926,1,258.36,0,258.36,0,0.857143,0,0.714286,0,0,6,1500,146.0738,99.26098,0,7,43.05999,NA,0.06535951,1.471614
"6742","C16929",177.5513,0.636364,66.25,0,66.25,0,0.416667,0,0.416667,0,0,5,2500,2283.642,3116.679,0,12,13.24999,NA,0.07102051,0.7327163
"6743","C16930",1728.949,1,148,148,0,3521.787,0.083333,0.083333,0,0.416667,8,1,6100,2441.612,453.5178,0,12,148.0006,704.3568,0.2834342,5.383719
"6744","C16931",947.2235,1,0,0,0,648.5487,0,0,0,0.25,3,0,6500,2415.828,3933.231,0,12,NA,216.1829,0.1457267,0.6142095
"6745","C16932",528.9178,1,647.69,483.59,164.1,0,0.666667,0.25,0.333333,0,0,12,1000,390.6965,213.745,0,12,80.96121,NA,0.5289178,1.827863
"6746","C16933",156.7233,1,1776.76,0,1776.76,0,1,0,0.916667,0,0,22,9600,1339.303,185.281,0.916667,12,148.0633,NA,0.01632534,7.228496
"6747","C16934",1250.527,1,2576.81,2576.81,0,599.536,0.583333,0.583333,0,0.166667,2,34,3750,3811.567,3536.32,0.090909,12,368.1159,299.7674,0.3334738,1.077834
"6748","C16935",3559.635,1,7654.81,6984.29,670.52,0,0.666667,0.666667,0.333333,0,0,45,7000,2785.055,783.7379,0,12,956.8508,NA,0.5085193,3.553554
"6749","C16936",4.766639,0.363636,32.22,0,32.22,0,0.083333,0,0.083333,0,0,1,6000,185.232,124.6675,0.5,12,32.22013,NA,0.0007944398,1.485809
"6750","C16937",1928.133,1,2133.15,1272.55,860.6,887.2784,1,0.583333,0.916667,0.166667,4,53,5900,971.9261,487.128,0,12,177.7625,443.6383,0.3268022,1.995217
"6751","C16938",462.9186,1,3497.99,626.85,2871.14,0,1,0.416667,1,0,0,130,3000,3581.048,174.4614,0.166667,12,291.4992,NA,0.1543062,20.5263
