"","CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Monthly_Avg_PURCHASES","Monthly_CASH_ADVANCE","LIMIT_USAGE","MIN_PAYMENTS_RATIO"
"7768","C17978",1348.085189,1,0,0,0,1364.200415,0,0,0,0.25,6,0,3500,721.056957,372.603452,0,12,184.8991609,454.733471666667,0.385167196857143,1.93518592790708
"7769","C17979",219.885039,1,1857.17,1367.65,489.52,0,0.75,0.166667,0.583333,0,0,16,1800,630.186926,210.086007,0,12,206.352222222222,717.7235629,0.122158355,2.99966159097878
"7770","C17980",22.35378,0.181818,284.5,284.5,0,0,0.083333,0.083333,0,0,0,2,1000,1578.650857,86.173877,0,12,284.501138004552,717.7235629,0.02235378,18.3193667496241
"7771","C17981",25.201833,0.454545,609.01,0,609.01,0,1,0,1,0,0,50,3000,513.138281,44.804433,0.181818,12,50.7508333333333,717.7235629,0.008400611,11.4528462172482
"7772","C17982",4617.891585,1,1973,108,1865,1817.470617,0.666667,0.166667,0.583333,0.416667,16,63,4500,2755.623951,3796.57669,0,12,246.624876687562,363.493832604934,1.02619813,0.725818066116821
"7773","C17983",1757.439933,0.833333,0,0,0,2408.007601,0,0,0,0.166667,6,0,2500,175.115831,450.616731,0,6,184.8991609,2408.00278499443,0.7029759732,0.388613690866263
"7774","C17984",1064.473728,1,0,0,0,904.682287,0,0,0,0.166667,6,0,1200,1769.702541,410.402406,0,12,184.8991609,452.340238819522,0.88706144,4.31211541435261
"7775","C17985",1420.656377,0.875,0,0,0,1773.769481,0,0,0,0.25,4,0,2500,316.465166,344.662808,0,8,184.8991609,886.8847405,0.5682625508,0.918187743656983
"7776","C17986",862.413024,1,108,0,108,925.602681,0.333333,0,0.333333,0.333333,10,4,1000,1151.18815,2977.301882,0,12,27.000027000027,231.400901650902,0.862413024,0.386654828977803
"7777","C17988",1061.570865,1,0,0,0,525.428754,0,0,0,0.166667,2,0,2500,417.214903,235.325924,0,12,184.8991609,262.713851572297,0.424628346,1.77292367924581
"7778","C17989",2.422926,0.363636,64,0,64,0,0.333333,0,0.333333,0,0,4,4000,151.901371,70.78109,0.333333,12,16.000016000016,717.7235629,0.0006057315,2.14607278582458
"7779","C17990",0,0,147,0,147,0,1,0,1,0,0,12,2500,152.109132,721.9256368,0,12,12.25,717.7235629,0,9.3500701
"7780","C17991",1746.714825,1,0,0,0,113.673261,0,0,0,0.166667,2,0,1800,354.637009,756.052579,0,12,184.8991609,56.8365168269663,0.970397125,0.469063949849975
"7781","C17992",52.278293,1,346.46,0,346.46,0,0.916667,0,0.833333,0,0,16,4000,203.562894,177.972156,0.333333,12,31.4963521831447,717.7235629,0.01306957325,1.14379068375168
"7782","C17993",4.448015,0.272727,71.81,0,71.81,0,0.25,0,0.25,0,0,3,3000,257.226631,130.382506,0.738713,12,23.9366666666667,717.7235629,0.00148267166666667,1.97286153558055
"7783","C17994",858.880154,1,65,65,0,1054.41113,0.083333,0.083333,0,0.416667,6,1,3000,1288.141804,207.770998,0,12,65.00026000104,210.882057294354,0.286293384666667,6.1998152600682
"7784","C17995",1034.332765,1,0,0,0,279.336255,0,0,0,0.25,6,0,1000,714.753968,660.660155,0,12,184.8991609,93.112085,1.034332765,1.08187842507318
"7785","C17996",68.156278,1,785.76,0,785.76,0,1,0,1,0,0,33,2000,708.743776,181.392809,0.083333,12,65.48,717.7235629,0.034078139,3.9072319344258
"7786","C17997",3919.394766,1,467.06,467.06,0,5173.1911125,0.333333,0.333333,0,0.5,15,6,8000,6854.447424,1202.767539,0.1,12,116.765116765117,1862.29597833333,0.48992434575,5.69889625529709
"7787","C17998",2339.4425,1,2941.53,1032.4,1909.13,0,1,0.5,1,0,0,64.4251306,3000,2055.656122,697.394834,0,12,245.1275,717.7235629,0.779814166666667,2.94762166534775
"7788","C17999",0,0,228.59,0,228.59,0,0.75,0,0.75,0,0,16,4000,545.756332,721.9256368,0,12,25.3988888888889,717.7235629,0,9.3500701
"7789","C18000",91.478145,0.636364,209.4,0,209.4,0,0.333333,0,0.333333,0,0,4,2000,431.612195,129.715755,0,12,52.3500523500524,717.7235629,0.0457390725,3.32736910022996
"7790","C18001",58.603273,0.181818,2080.51,2080.51,0,0,0.166667,0.166667,0,0,0,7,2500,1965.056445,14.242628,0,12,800.03,717.7235629,0.0234413092,137.970074413233
"7791","C18002",38.475299,0.818182,61.8,0,61.8,0,0.333333,0,0.333333,0,0,4,1000,165.771479,137.482544,0,12,15.4500154500154,717.7235629,0.038475299,1.20576383137048
"7792","C18003",477.903003,1,566.12,396.51,169.61,493.409789,0.333333,0.25,0.25,0.416667,7,12,1500,457.330803,210.151115,0,12,141.530141530142,98.6818788544969,0.318602002,2.17619974559735
"7793","C18004",1291.394861,1,778.12,289.86,488.26,0,1,0.25,0.916667,0,0,21,1200,853.446434,3354.1893,0,12,64.8433333333333,717.7235629,1.07616238416667,0.254441940411652
"7794","C18005",54.713751,0.909091,578.6,0,578.6,0,0.833333,0,0.75,0,0,10,2500,607.673138,184.597912,0.333333,12,57.8600231440093,717.7235629,0.0218855004,3.29187438479802
"7795","C18006",223.281483,1,4151.48,3113.59,1037.89,0,1,0.7991299,1,0,0,64.4251306,3000,3450.614791,171.300306,0.738713,12,345.956666666667,717.7235629,0.074427161,20.1436580679546
"7796","C18007",1641.801417,1,1192.18,328.21,863.97,1026.486577,1,0.083333,1,0.416667,8,19,2000,1739.401295,606.312146,0,12,99.3483333333333,205.297151162279,0.8209007085,2.86882145850992
"7797","C18008",107.271213,1,726.42,0,726.42,0,0.833333,0,0.75,0,0,12,1000,744.715148,168.66921,0.738713,12,72.6420290568116,717.7235629,0.107271213,4.41524062394079
"7798","C18009",99.040178,1,1100,0,1100,0,0.833333,0,0.833333,0,0,10,1000,1310.127669,167.38994,0.727273,12,110.000044000018,717.7235629,0.099040178,7.82680051740266
"7799","C18010",972.604156,1,0,0,0,803.573286,0,0,0,0.166667,2,0,1200,751.50856,230.564527,0,12,184.8991609,401.785839428321,0.810503463333333,3.25942836818085
"7800","C18011",357.593551,1,68,0,68,0,0.333333,0,0.333333,0,0,4,1500,243.400118,194.028384,0,12,17.000017000017,717.7235629,0.238395700666667,1.25445624491724
"7801","C18012",15.922218,1,300,0,300,0,1,0,1,0,0,12,2000,276.242239,721.9256368,0,12,25,717.7235629,0.007961109,9.3500701
"7802","C18013",53.090328,1,546.7,0,546.7,47.68994,0.833333,0,0.75,0.083333,1,14,2500,753.224953,128.402444,0.454545,12,54.6700218680088,47.690130760523,0.0212361312,5.8661262942939
"7803","C18014",827.66215,1,965,890,75,0,0.333333,0.166667,0.166667,0,0,4,2000,748.605862,330.125475,0,12,241.250241250241,717.7235629,0.413831075,2.2676403933989
"7804","C18015",615.726189,0.666667,1317.34,1317.34,0,0,0.222222,0.222222,0,0,0,2,2500,328.995042,185.210313,0,9,658.670658670659,717.7235629,0.2462904756,1.77633219592907
"7805","C18016",94.277559,0.818182,2290,0,2219.7438751,0,0.833333,0,0.833333,0,0,10,4500,2525.565248,17.482689,0,12,229.000091600037,717.7235629,0.0209505686666667,144.460914908456
"7806","C18017",1219.044349,1,0,0,0,927.862723,0,0,0,0.333333,15,0,2500,259.368165,303.515952,0,12,184.8991609,231.965912715913,0.4876177396,0.854545414469681
"7807","C18018",16.707289,0.875,69.23,0,69.23,0,0.875,0,0.75,0,0,7,1500,43.829632,111.411433,0,8,9.89,717.7235629,0.0111381926666667,0.393403359240519
"7808","C18019",1361.203619,1,952.09,523.09,429,2749.569996,0.583333,0.166667,0.416667,0.333333,4,19,1500,4256.495061,426.96591,0.083333,12,136.012934864534,687.393186393187,0.907469079333333,9.96916840737941
"7809","C18020",2194.238291,1,545.83,545.83,0,3222.211747,0.166667,0.166667,0,0.416667,7,2,8000,498.274938,735.839735,0,12,272.914454171092,644.441833846533,0.274279786375,0.677151442494472
"7810","C18021",445.146763,0.857143,2118.54,950.19,1168.35,203.910421,0.857143,0.714286,0.714286,0.285714,3,27,1000,1443.057787,229.489434,0.4,7,353.089941151676,101.955312455312,0.445146763,6.2881229948042
"7811","C18022",32.726042,0.636364,303.51,303.51,0,0,0.333333,0.333333,0,0,0,5,1200,550.181692,100.810197,0.666667,12,75.8775758775759,717.7235629,0.0272717016666667,5.4575996116742
"7812","C18023",2896.14848,1,321.81,118.16,203.65,1925.397633,0.5,0.166667,0.25,0.333333,4,9,3500,599.84614,1440.449304,0,12,53.635,481.34988959989,0.827470994285714,0.416429886379396
"7813","C18024",1630.431093,1,43.89,43.89,0,534.841135,0.083333,0.083333,0,0.083333,3,1,6000,3281.742636,536.479995,0,12,43.8901755607022,534.843274373097,0.2717385155,6.11717616050157
"7814","C18025",1847.085007,1,1573.35,592,981.35,0,0.916667,0.416667,0.75,0,0,40,6000,575.443785,429.239075,0,12,143.031766170267,717.7235629,0.307847501166667,1.3406137011175
"7815","C18026",779.577168,0.454545,0,0,0,2757.126538,0,0,0,0.25,4,0,6000,7523.26,515.375559,0.2,12,184.8991609,919.042179333333,0.129929528,18.0600707434789
"7816","C18027",76.631162,1,406.78,406.78,0,0,0.272727,0.272727,0,0,0,3,7500,593.46007,114.512379,0.2,11,135.593468926802,717.7235629,0.0102174882666667,5.18249708182204
"7817","C18028",532.738123,1,5276.46,642.52,2219.7438751,0,1,0.7991299,1,0,0,64.4251306,7500,4908.599625,227.17588,0.738713,12,450.32,717.7235629,0.0710317497333333,21.6070457171774
"7818","C18029",1060.630483,1,330,0,330,0,1,0,1,0,0,12,1000,588.576603,794.656428,0,12,27.5,717.7235629,1.060630483,0.74066801986531
"7819","C18031",840.144184,1,2790.72,2156.94,633.78,0,1,0.7991299,0.666667,0,0,44,1000,2723.95421,361.73511,0.083333,12,232.56,717.7235629,0.840144184,7.53024557113076
"7820","C18032",377.723728,1,4587.21,3912.2173709,28.92,0,1,0.7991299,0.083333,0,0,37,4500,4169.408064,185.710281,0.738713,12,382.2675,717.7235629,0.0839386062222222,22.4511429391462
"7821","C18033",84.442485,1,1515.73,837.57,678.16,0,0.916667,0.416667,0.5,0,0,17,2000,1421.806435,138.105996,0.738713,12,137.793586256878,717.7235629,0.0422212425,10.2950376969875
"7822","C18034",1145.052414,1,115.95,115.95,0,191.654534,0.083333,0.083333,0,0.083333,1,1,1500,1703.004051,374.43666,0.083333,12,115.950463801855,191.655300621202,0.763368276,4.54817658879876
"7823","C18035",1109.606747,1,1625.95,1022.66,603.29,0,1,0.5,0.666667,0,0,28,3000,290.793658,334.180282,0,12,135.495833333333,717.7235629,0.369868915666667,0.870170006020882
"7824","C18036",8.68618,0.454545,55.72,0,55.72,0,0.416667,0,0.416667,0,0,5,1500,155.849599,139.831502,0.333333,12,11.1439910848071,717.7235629,0.00579078666666667,1.11455284947164
"7825","C18037",463.59969,1,811.11,811.11,0,234.763929,0.5,0.5,0,0.166667,2,11,500,990.743027,257.174899,0,12,135.185,117.381729736541,0.92719938,3.85240951139637
"7826","C18038",100.418706,0.909091,1021.13,0,1021.13,0,0.833333,0,0.833333,0,0,10,2000,1143.833292,160.392028,0.738713,12,102.113040845216,717.7235629,0.050209353,7.1314846895009
"7827","C18039",1095.984736,1,374.53,374.53,0,1391.256381,0.5,0.5,0,0.416667,14,8,1200,2351.506776,432.324173,0.083333,12,62.4216666666667,278.251053599157,0.913320613333333,5.43922112816949
"7828","C18040",342.742855,1,3673.32,0,2219.7438751,0,1,0,1,0,0,12,4500,3353.963174,3605.839798,0.333333,12,306.11,717.7235629,0.0761650788888889,0.930147583334206
"7829","C18041",645.406005,1,0,0,0,929.220085,0,0,0,0.333333,4,0,1000,193.013564,310.454708,0,12,184.8991609,232.305253555254,0.645406005,0.621712472145856
"7830","C18042",123.456942,1,1378.92,0,1378.92,0,1,0,1,0,0,12,2500,1313.596455,181.026879,0.738713,12,114.91,717.7235629,0.0493827768,7.25636138818921
"7831","C18043",1492.606493,0.777778,0,0,0,2361.57578,0,0,0,0.535387,16.8981202,0,2500,543.321868,478.995513,0,9,184.8991609,472.314778148177,0.5970425972,1.13429427469397
"7832","C18044",0,0,110.4,0,110.4,0,1,0,1,0,0,12,1000,0,721.9256368,0,12,9.2,717.7235629,0,9.3500701
"7833","C18045",230.565492,1,2092.44,0,2092.44,0,1,0,1,0,0,14,2000,1928.226431,179.447673,0.738713,12,174.37,717.7235629,0.115282746,10.7453409607602
"7834","C18046",144.555083,0.363636,1352.1,1352.1,0,0,0.166667,0.166667,0,0,0,3,2500,656.758103,77.571584,0,12,676.048647902704,717.7235629,0.0578220332,8.46647791799636
"7835","C18047",0,0,1027.92,0,1027.92,0,1,0,1,0,0,12,2500,1028.353304,13.395434,0,12,85.66,717.7235629,0,76.7689426113405
"7836","C18048",968.188634,1,69.44,0,69.44,0,0.25,0,0.25,0,0,3,1000,251.875749,443.131452,0,12,23.1466666666667,717.7235629,0.968188634,0.568399620165079
"7837","C18049",464.578589,1,0,0,0,502.58572,0,0,0,0.535387,12,0,500,667.531731,190.628474,0,12,184.8991609,71.7980010274292,0.929157178,3.50174198530278
"7838","C18050",1659.190866,1,770.9,0,770.9,1191.521187,1,0,0.916667,0.083333,1,24,2500,58.892213,5609.1065423,0,12,64.2416666666667,1191.52595310381,0.6636763464,0.00441676337251291
"7839","C18051",2936.43825,1,2177.32,1919.37,257.95,1935.422714,0.666667,0.416667,0.416667,0.416667,16.8981202,16,5000,1513.160603,2151.054928,0,12,272.164863917568,387.084233132613,0.58728765,0.703450471349377
"7840","C18052",2743.766025,1,150,150,0,1562.979881,0.083333,0.083333,0,0.416667,9,1,3500,623.036521,585.518894,0,12,150.0006000024,312.595726123419,0.78393315,1.06407586054772
"7841","C18053",2900.907214,1,1189.36,819.32,370.04,1572.492719,0.666667,0.333333,0.333333,0.333333,7,20,6500,962.792486,1226.820327,0,12,148.669925665037,393.123572873573,0.446293417538462,0.78478687124003
"7842","C18054",785.704401,1,1059.82,899.82,160,2083.277724,0.666667,0.416667,0.25,0.5,11,10,3600,2380.838508,242.76267,0,12,132.477433761283,347.212954,0.2182512225,9.80726776485034
"7843","C18055",884.175745,1,266.56,89.9,176.66,365.489055,0.333333,0.083333,0.25,0.166667,3,6,1200,1094.557296,807.206399,0,12,66.6400666400666,182.744162011676,0.736813120833333,1.35598193641178
"7844","C18056",618.966003,1,4709.14,395.92,2219.7438751,0,1,0.166667,1,0,0,18,4500,4627.972313,3959.316506,0.083333,12,392.428333333333,717.7235629,0.137548000666667,1.1688816253984
"7845","C18057",6.682815,0.363636,202.15,0,202.15,0,0.416667,0,0.416667,0,0,5,4000,554.377554,99.249569,0.738713,12,40.4299676560259,717.7235629,0.00167070375,5.58569230663359
"7846","C18058",665.623904,0.636364,581.43,0,581.43,2158.502052,0.583333,0,0.5,0.083333,1,11,2500,593.859264,663.911004,0,12,83.0614760351292,2158.51068604274,0.2662495616,0.894486249545579
"7847","C18059",130.890211,0.363636,131.26,0,131.26,0,0.333333,0,0.333333,0,0,4,3000,763.568532,67.294065,0.090909,12,32.8150328150328,717.7235629,0.0436300703333333,11.3467440553636
"7848","C18060",2030.838228,1,3165.54,1591.65,1573.89,0,1,0.583333,1,0,0,64.4251306,6000,1872.134044,438.77119,0,12,263.795,717.7235629,0.338473038,4.26676611105665
"7849","C18061",411.362969,1,10.79,0,10.79,0,0.166667,0,0.166667,0,0,1,1200,918.160924,166.281511,0,12,5.39498921002158,717.7235629,0.342802474166667,5.52172588809348
"7850","C18062",1091.973832,1,0,0,0,77.349474,0,0,0,0.083333,1,0,1200,259.506889,518.930756,0,12,184.8991609,77.3497833991336,0.909978193333333,0.500079993331519
"7851","C18063",77.32592,1,664.51,0,664.51,0,0.916667,0,0.833333,0,0,11,2500,623.532457,174.762624,0.738713,12,60.4099780327353,717.7235629,0.030930368,3.5678822091845
"7852","C18064",1131.503917,1,120,120,0,0,0.083333,0.083333,0,0,0,1,1200,352.210107,470.738221,0,12,120.00048000192,717.7235629,0.942919930833333,0.748208008799014
"7853","C18065",1723.887407,1,2598.91,1433.1,1165.81,695.211518,0.916667,0.583333,0.833333,0.166667,4,50,2500,3590.348857,847.217144,0.083333,12,236.264459540196,347.605063789872,0.6895549628,4.23781421613914
"7854","C18066",19.01482,0.454545,604.26,0,604.26,0,0.583333,0,0.583333,0,0,10,4000,754.866138,54.86388,0.1,12,86.3229064702323,717.7235629,0.004753705,13.7588908768392
"7855","C18067",1337.287314,1,1662.41,1662.41,0,0,0.5,0.5,0,0,0,10,1500,1670.844026,1995.395096,0,12,277.068333333333,717.7235629,0.891524876,0.837349971115695
"7856","C18068",26.531265,0.545455,373.39,0,373.39,0,0.636364,0,0.636364,0,0,7,3000,535.206387,140.926151,0.738713,11,53.3413980906297,717.7235629,0.008843755,3.79777907224614
"7857","C18069",955.588927,1,0,0,0,54.066975,0,0,0,0.166667,2,0,1000,196.542314,278.361413,0,12,184.8991609,27.0334334331331,0.955588927,0.706068818525504
"7858","C18070",903.04158,1,350,350,0,0,0.090909,0.090909,0,0,0,2,1000,482.501636,444.0465,0,11,350.00035000035,717.7235629,0.90304158,1.08660159690483
"7859","C18071",218.004416,1,0,0,0,272.866274,0,0,0,0.083333,2,0,500,186.269591,177.363707,0,12,184.8991609,272.867365469462,0.436008832,1.05021254996661
"7860","C18072",328.943655,0.714286,0,0,0,746.311927,0,0,0,0.285714,2,0,1500,498.286059,103.323766,0,7,184.8991609,373.156336656337,0.21929577,4.82256965933665
"7861","C18073",607.880635,0.909091,0,0,0,2266.490818,0,0,0,0.25,3,0,1200,2379.418142,299.913534,0.090909,12,184.8991609,755.496939333333,0.506567195833333,7.93368045204655
"7862","C18074",589.8109,1,0,0,0,4397.346355,0,0,0,0.416667,13,0,2000,2705.910794,794.238939,0.2,12,184.8991609,879.468567425146,0.29490545,3.40692285549097
"7863","C18075",107.48717,0.090909,0,0,0,1391.262316,0,0,0,0.083333,5,0,1500,0,721.9256368,0,12,184.8991609,1391.26788107152,0.0716581133333333,9.3500701
"7864","C18076",4749.435135,0.909091,0,0,0,5173.1911125,0,0,0,0.535387,16.8981202,0,9000,1846.287674,1013.048371,0,11,184.8991609,735.314314007132,0.527715015,1.82250692746043
"7865","C18077",14.097101,1,140.4,0,140.4,0,1,0,1,0,0,12,2500,168.311013,107.142757,0.181818,12,11.7,717.7235629,0.0056388404,1.57090425627184
"7866","C18078",11.332157,0.545455,136.08,136.08,0,0,0.333333,0.333333,0,0,0,4,1200,257.582031,111.278576,0.666667,12,34.020034020034,717.7235629,0.00944346416666667,2.31474952555108
"7867","C18079",13.648487,0.636364,146.46,0,146.46,0,0.5,0,0.416667,0,0,6,4000,152.571678,159.678414,0.428571,12,24.41,717.7235629,0.00341212175,0.955493445720221
"7868","C18080",1086.853086,1,178,178,0,0,0.083333,0.083333,0,0,0,2,1200,346.565751,405.644986,0,12,178.000712002848,717.7235629,0.905710905,0.854357290145329
"7869","C18081",109.794839,1,259.28,167,92.28,0,1,0.083333,1,0,0,13,2500,168.86298,161.738416,0.166667,12,21.6066666666667,717.7235629,0.0439179356,1.0440499182334
"7870","C18082",183.28584,1,23.75,23.75,0,64.006247,0.083333,0.083333,0,0.083333,2,1,500,584.679478,139.651483,0.083333,12,23.75009500038,64.0065030260121,0.36657168,4.18670439754657
"7871","C18083",5262.745812,1,0,0,0,4117.515089,0,0,0,0.535387,12,0,6500,1224.872705,1214.517778,0,12,184.8991609,514.689128780436,0.809653201846154,1.0085259575344
"7872","C18084",2925.584749,1,1066.56,0,1066.56,0,1,0,1,0,0,24,3000,1542.787313,1425.965198,0,12,88.88,717.7235629,0.975194916333333,1.08192494120042
"7873","C18085",1075.827234,1,342.65,0,342.65,614.082528,0.583333,0,0.5,0.25,9,7,1200,1145.26976,798.909471,0,12,48.9500279714446,204.694176,0.896522695,1.43354134801589
"7874","C18086",182.514528,1,157.67,0,157.67,214.94366,0.916667,0,0.916667,0.416667,6,11,1000,138.547392,209.716038,0,12,14.3336311514069,42.9886976090419,0.182514528,0.6606428069178
"7875","C18088",1354.155365,1,50,50,0,627.630949,0.083333,0.083333,0,0.166667,8,1,3000,483.253247,655.027716,0,12,50.0002000008,313.814846870306,0.451385121666667,0.737759998845606
"7876","C18089",666.010085,1,504.87,504.87,0,271.354588,0.166667,0.166667,0,0.083333,1,2,1000,631.927013,173.032903,0,12,252.43449513101,271.355673422694,0.666010085,3.65206271202651
"7877","C18090",0,0,420.6,0,420.6,0,1,0,1,0,0,12,2000,382.21079,721.9256368,0,12,35.05,717.7235629,0,9.3500701
"7878","C18091",2912.281553,1,1228.07,0,1228.07,2784.294727,1,0,1,0.416667,10,64.4251306,5400,1305.296349,1274.258165,0,12,102.339166666667,556.8584999132,0.539311398703704,1.02435784588439
"7879","C18092",17.832004,0.272727,148,148,0,0,0.083333,0.083333,0,0,0,1,10500,117.223554,165.37547,0,12,148.000592002368,717.7235629,0.0016982860952381,0.708832779129819
"7880","C18093",1381.080028,1,360,0,360,0,0.666667,0,0.666667,0,0,8,1000,115.649241,5609.1065423,0,12,44.9999775000112,717.7235629,1.1683,0.00852594408474009
"7881","C18094",1009.483517,1,278.55,0,278.55,0,0.75,0,0.666667,0,0,14,1000,624.230027,586.252419,0,12,30.95,717.7235629,1.009483517,1.0647803007189
"7882","C18095",465.003141,1,500,500,0,0,0.111111,0.111111,0,0,0,1,1000,109.818409,357.651724,0,9,500.0005000005,717.7235629,0.465003141,0.307054046243043
"7883","C18096",1735.597569,1,1591.11,1591.11,0,0,0.666667,0.666667,0,0,0,27,2700,485.135865,632.484083,0,12,198.888650555675,717.7235629,0.642813914444444,0.767032527836752
"7884","C18097",202.681879,1,312.5,312.5,0,170.577213,0.166667,0.166667,0,0.166667,2,3,500,188.382752,208.991873,0,12,156.249687500625,85.2884359231281,0.405363758,0.901387931003422
"7885","C18098",1544.621765,1,1534.12,26.5,1507.62,0,1,0.083333,1,0,0,42,2000,450.412929,958.88945,0,12,127.843333333333,717.7235629,0.7723108825,0.469723521308948
"7886","C18099",733.760958,1,371.76,0,371.76,0,0.5,0,0.5,0,0,11,3000,701.251972,210.722512,0,12,61.96,717.7235629,0.244586986,3.32784554124905
"7887","C18100",88.570138,1,535.83,0,535.83,0,1,0,1,0,0,29,2700,235.021379,137.341622,0.090909,12,44.6525,717.7235629,0.0328037548148148,1.711217441425
"7888","C18101",271.05166,0.909091,86,0,86,0,0.166667,0,0.166667,0,0,2,1000,442.141178,2863.640612,0,12,42.999914000172,717.7235629,0.27105166,0.154398277544752
"7889","C18102",1113.396708,1,2701.58,2626.58,75,0,0.583333,0.5,0.083333,0,0,8,1500,2456.996431,1653.336976,0,12,385.940220537269,717.7235629,0.742264472,1.48608327683104
"7890","C18103",144.621301,1,1584.49,461.77,1122.72,0,1,0.25,1,0,0,26,2000,1520.603882,167.328894,0.738713,12,132.040833333333,717.7235629,0.0723106505,9.0875152859135
"7891","C18104",191.333253,1,637.19,168.54,468.65,0,1,0.25,1,0,0,37,2500,478.92389,168.015528,0,12,53.0991666666667,717.7235629,0.0765333012,2.85047397523876
"7892","C18105",1334.012141,1,0,0,0,152.353179,0,0,0,0.083333,1,0,1500,312.029134,275.729456,0,12,184.8991609,152.353788415154,0.889341427333333,1.13164961961844
"7893","C18106",25.192974,0.545455,764.64,0,764.64,0,1,0,1,0,0,12,4000,1074.956132,88.325372,0.545455,12,63.72,717.7235629,0.0062982435,12.1704116004176
"7894","C18107",0.19009,0.090909,267,0,267,0,1,0,1,0,0,12,4000,198.562574,721.9256368,0,12,22.25,717.7235629,4.75225e-05,9.3500701
"7895","C18108",1731.623546,1,0,0,0,4733.441645,0,0,0,0.166667,4,0,2500,4961.849482,488.537242,0.166667,12,184.8991609,2366.71608906782,0.6926494184,10.1565429519496
"7896","C18109",77.321718,1,278.44,0,278.44,0,1,0,1,0,0,18,2500,342.843624,173.361571,0,12,23.2033333333333,717.7235629,0.0309286872,1.97762181100678
"7897","C18110",134.961317,1,1432.66,644.67,787.99,0,1,0.416667,1,0,0,64.4251306,2000,1276.016501,162.738008,0.666667,12,119.388333333333,717.7235629,0.0674806585,7.84092491165309
"7898","C18111",1017.982199,1,0,0,0,2247.107682,0,0,0,0.535387,14,0,1200,1582.856628,431.459141,0,12,184.8991609,321.015566580324,0.848318499166667,3.66861303327909
"7899","C18112",981.10306,1,240,0,240,0,1,0,1,0,0,12,1000,1777.96158,868.806527,0,12,20,717.7235629,0.98110306,2.04644132467481
"7900","C18113",802.87844,1,3228.26,2766.92,461.34,0,1,0.583333,1,0,0,61,3000,630.245499,291.309586,0.166667,12,269.021666666667,717.7235629,0.267626146666667,2.16349042149269
"7901","C18114",1712.340703,1,1711.36,401.7,1309.66,0,1,0.25,1,0,0,17,3500,1389.388725,1106.494745,0,12,142.613333333333,717.7235629,0.489240200857143,1.25566680843116
"7902","C18115",3178.011925,0.875,0,0,0,4754.93083,0,0,0,0.5,10,0,5000,522.525519,646.37505,0,8,184.8991609,1188.7327075,0.635602385,0.808393701149201
"7903","C18116",670.177406,0.818182,4562.69,3912.2173709,0,0,0.25,0.25,0,0,0,5,9000,5060.2174,165.965951,0,12,800.03,717.7235629,0.0744641562222222,30.4894911848515
"7904","C18117",257.564141,0.363636,2971.83,2971.83,0,0,0.333333,0.333333,0,0,0,21,6000,3946.991516,358.523649,0.333333,12,742.958242958243,717.7235629,0.0429273568333333,11.0090130093482
"7905","C18118",2091.582046,1,179.23,0,179.23,2682.810269,0.416667,0,0.416667,0.25,14,5,6000,1152.07779,1281.740206,0.090909,12,35.8459713232229,894.270089666667,0.348597007666667,0.898838769827901
"7906","C18119",80.545433,1,374.37,0,374.37,0,1,0,1,0,0,27,1500,249.78655,164.519177,0,12,31.1975,717.7235629,0.0536969553333333,1.5182822729535
"7907","C18120",8.404256,0.857143,0,0,0,132.266653,0,0,0,0.285714,3,0,2500,206.851966,24.421074,0.25,7,184.8991609,66.1333926333926,0.0033617024,8.47022395493335
"7908","C18121",212.862735,1,262.24,0,262.24,0,1,0,1,0,0,44,1000,98.35911,1606.324111,0,12,21.8533333333333,717.7235629,0.212862735,0.0612324183683999
"7909","C18122",3.164023,0.454545,51.73,0,51.73,0,0.416667,0,0.416667,0,0,5,4000,77.666427,26.092644,0,12,10.3459917232066,717.7235629,0.00079100575,2.9765640844983
"7910","C18123",405.194627,1,0,0,0,293.097125,0,0,0,0.083333,1,0,1500,1506.490213,242.466254,0.083333,12,184.8991609,293.09829739319,0.270129751333333,6.21319539584259
"7911","C18124",69.190177,1,431.52,0,431.52,0,1,0,1,0,0,12,2700,439.947272,171.63298,0.333333,12,35.96,717.7235629,0.0256259914814815,2.56330264731172
"7912","C18125",530.574252,1,5221.42,2202.78,2219.7438751,0,1,0.7991299,1,0,0,64.4251306,3000,4590.877822,191.304474,0.583333,12,435.118333333333,717.7235629,0.176858084,23.9977546055718
"7913","C18126",56.215217,1,402.13,0,402.13,0,1,0,1,0,0,40,1000,297.931037,170.678477,0.666667,12,33.5108333333333,717.7235629,0.056215217,1.74556887451017
"7914","C18127",4444.817182,1,237.5,0,237.5,728.526785,0.428571,0,0.285714,0.285714,2,5,5500,794.282028,608.642269,0,7,79.1667458334125,364.263756763757,0.808148578545455,1.30500635341184
"7915","C18128",1075.185409,1,398.53,45.65,352.88,0,0.916667,0.083333,0.916667,0,0,12,1000,579.034578,1205.387032,0,12,36.2299868254593,717.7235629,1.075185409,0.480372330735345
